,T10Y3MM,ICSA,UNRATE,PERMIT,UMCSENT,VIXCLS,USALOLITONOSTSAM,PCE,CPIAUCSL,INDPRO,CPILFESL,SP500,Recession_Target,T10Y3MM_lag1,T10Y3MM_lag3,T10Y3MM_lag6,T10Y3MM_lag12,ICSA_lag1,ICSA_lag3,ICSA_lag6,ICSA_lag12,UNRATE_lag1,UNRATE_lag3,UNRATE_lag6,UNRATE_lag12,PERMIT_lag1,PERMIT_lag3,PERMIT_lag6,PERMIT_lag12,UMCSENT_lag1,UMCSENT_lag3,UMCSENT_lag6,UMCSENT_lag12,VIXCLS_lag1,VIXCLS_lag3,VIXCLS_lag6,VIXCLS_lag12,USALOLITONOSTSAM_lag1,USALOLITONOSTSAM_lag3,USALOLITONOSTSAM_lag6,USALOLITONOSTSAM_lag12,PCE_lag1,PCE_lag3,PCE_lag6,PCE_lag12,CPIAUCSL_lag1,CPIAUCSL_lag3,CPIAUCSL_lag6,CPIAUCSL_lag12,INDPRO_lag1,INDPRO_lag3,INDPRO_lag6,INDPRO_lag12,CPILFESL_lag1,CPILFESL_lag3,CPILFESL_lag6,CPILFESL_lag12,T10Y3MM_mom_change,T10Y3MM_yoy_change,ICSA_mom_change,ICSA_yoy_change,UNRATE_mom_change,UNRATE_yoy_change,PERMIT_mom_change,PERMIT_yoy_change,UMCSENT_mom_change,UMCSENT_yoy_change,VIXCLS_mom_change,VIXCLS_yoy_change,USALOLITONOSTSAM_mom_change,USALOLITONOSTSAM_yoy_change,PCE_mom_change,PCE_yoy_change,CPIAUCSL_mom_change,CPIAUCSL_yoy_change,INDPRO_mom_change,INDPRO_yoy_change,CPILFESL_mom_change,CPILFESL_yoy_change,T10Y3MM_roll12_mean,T10Y3MM_roll12_std,ICSA_roll12_mean,ICSA_roll12_std,UNRATE_roll12_mean,UNRATE_roll12_std,PERMIT_roll12_mean,PERMIT_roll12_std,UMCSENT_roll12_mean,UMCSENT_roll12_std,VIXCLS_roll12_mean,VIXCLS_roll12_std,USALOLITONOSTSAM_roll12_mean,USALOLITONOSTSAM_roll12_std,PCE_roll12_mean,PCE_roll12_std,CPIAUCSL_roll12_mean,CPIAUCSL_roll12_std,INDPRO_roll12_mean,INDPRO_roll12_std,CPILFESL_roll12_mean,CPILFESL_roll12_std,UNRATE_3m_avg,UNRATE_12m_min,Sahm_Rule_Indicator
2009-05-31,3.11,607000.0,9.4,556.0,68.7,28.92,95.84531,9791.6,213.022,84.9436,218.904,919.1400146484375,0.0,2.77,2.57,3.34,2.12,620000.0,652000.0,529000.0,362000.0,9.0,8.3,6.8,5.4,521.0,558.0,626.0,995.0,65.1,56.3,55.3,59.8,36.5,46.35,55.84,17.83,95.49648,95.3459,96.77334,100.6157,9772.5,9824.5,9885.2,10132.3,212.709,212.705,213.153,215.208,85.7903,87.843,93.2617,100.1336,218.706,217.792,216.947,214.936,12.274368231046928,46.69811320754715,-2.0967741935483897,67.67955801104972,4.444444444444451,74.07407407407408,6.717850287907878,-44.120603015075375,5.529953917050712,14.88294314381271,-20.76712328767123,62.19854178351096,0.365280479448038,-4.741198441197547,0.19544640573037064,-3.362513940566292,0.14714939189219844,-1.015761495855172,-0.9869414141225774,-15.169733236396176,0.0905324956791409,1.8461309413034588,2.6275,0.38338504262567047,538833.3333333334,93772.29027939019,7.283333333333334,1.3285900478144028,697.0833333333334,207.48163482073835,61.041666666666664,4.940088025224248,38.6175,12.65962380957672,97.1395075,1.8369453852575468,9949.508333333333,175.19137825553807,214.87133333333335,3.0319320972661328,91.875225,5.3308315619653355,217.1796666666667,1.067046759915896,9.033333333333333,5.6,True
2009-06-30,3.54,594000.0,9.5,601.0,70.8,26.35,96.29185,9852.4,214.79,84.6746,219.112,919.3200073242188,0.0,3.11,2.6,2.39,2.21,607000.0,665000.0,533000.0,392000.0,9.4,8.7,7.3,5.6,556.0,513.0,554.0,1180.0,68.7,57.3,60.1,56.4,28.92,44.14,40.0,23.95,95.84531,95.30939000000001,96.10251,100.2665,9791.6,9773.2,9801.5,10187.1,213.022,212.495,211.398,217.463,84.9436,86.4689,90.6266,99.8728,218.904,218.253,216.925,215.424,13.826366559485525,60.18099547511313,-2.1416803953871466,51.530612244897966,1.0638297872340496,69.64285714285717,8.093525179856108,-49.06779661016949,3.056768558951961,25.531914893617014,-8.886583679114802,10.020876826722347,0.465896557692802,-3.9640857115786354,0.6209403978920669,-3.2855277753237044,0.8299612246622345,-1.2291746182109153,-0.31668071520397634,-15.217556732163306,0.09501882103570836,1.7119726678550107,2.7383333333333333,0.4398105652816103,555666.6666666666,82466.88959083916,7.608333333333333,1.356102928068186,648.8333333333334,141.94162265675257,62.24166666666667,5.434311586966369,38.8175,12.423594945249873,96.80828666666667,1.559195774332186,9921.616666666667,159.90255460630146,214.64858333333333,2.920354942884954,90.60870833333333,5.056359069790409,217.48699999999997,1.0463172645760868,9.299999999999999,5.8,True
2009-07-31,3.38,587000.0,9.5,595.0,66.0,25.92,96.77999,9886.3,214.726,85.6853,219.263,987.47998046875,0.0,3.54,2.77,2.39,2.35,594000.0,620000.0,629000.0,434000.0,9.5,9.0,7.8,5.8,601.0,521.0,545.0,921.0,70.8,65.1,61.2,61.2,26.35,36.5,44.84,22.94,96.29185,95.49648,95.6155,99.78567,9852.4,9772.5,9847.2,10185.1,214.79,212.709,211.933,219.016,84.6746,85.7903,88.3712,99.4194,219.112,218.706,217.346,215.965,-4.519774011299438,43.82978723404254,-1.1784511784511786,35.25345622119816,0.0,63.793103448275865,-0.9983361064891838,-35.39630836047775,-6.779661016949145,7.843137254901955,-1.6318785578747663,12.990409764603307,0.506938022272907,-3.0121359108978285,0.3440786001380314,-2.933697263649848,-0.029796545463012247,-1.9587610037622771,1.193628313567463,-13.814305859822129,0.06891452773012396,1.5270992984974363,2.8241666666666667,0.457293586487303,568416.6666666666,73259.75992481952,7.916666666666667,1.3279056191361207,621.6666666666666,113.45350135498157,62.64166666666666,5.526540646294578,39.06583333333334,12.10301724840353,96.55781333333334,1.247730761635532,9896.716666666667,136.7282562623066,214.29108333333338,2.5798377841314983,89.4642,4.391389379849461,217.76183333333336,1.043328139191467,9.466666666666667,6.1,True
2009-08-31,3.42,564000.0,9.6,616.0,65.7,26.01,97.27346,10004.1,215.445,86.6393,219.496,1020.6199951171875,0.0,3.38,3.11,2.57,2.14,587000.0,607000.0,652000.0,442000.0,9.5,9.4,8.3,6.1,595.0,556.0,558.0,858.0,66.0,68.7,56.3,63.0,25.92,28.92,46.35,20.65,96.77999,95.84531,95.3459,99.16016,9886.3,9791.6,9824.5,10175.7,214.726,213.022,212.705,218.69,85.6853,84.9436,87.843,97.8491,219.263,218.904,217.792,216.393,1.183431952662728,59.81308411214952,-3.918228279386715,27.601809954751122,1.0526315789473717,57.377049180327866,3.529411764705892,-28.205128205128204,-0.4545454545454519,4.285714285714293,0.3472222222222321,25.956416464891063,0.5098884593809139,-1.9026794632037713,1.1915478996186835,-1.6863704708275584,0.33484533777929926,-1.4838355663267633,1.1133765068220614,-11.456211656520088,0.10626507892348425,1.4339650543224725,2.9308333333333336,0.4317713690733922,578583.3333333334,61669.881161098434,8.208333333333334,1.275972593987036,601.5,85.75175587923306,62.86666666666667,5.596968876638071,39.512499999999996,11.442468841199439,96.40058833333332,0.9801882082421502,9882.416666666666,111.55364655864595,214.02066666666667,2.2220945619915597,88.53005,3.558973100999266,218.02041666666665,1.0576610092908487,9.533333333333333,6.1,True
2009-09-30,3.28,554000.0,9.8,609.0,73.5,25.61,97.74571999999999,9927.8,215.861,87.3821,219.92,1057.0799560546875,0.0,3.42,3.54,2.6,2.54,564000.0,594000.0,665000.0,483000.0,9.6,9.5,8.7,6.1,616.0,601.0,513.0,797.0,65.7,70.8,57.3,70.3,26.01,26.35,44.14,39.39,97.27346,96.29185,95.30939000000001,98.40290999999999,10004.1,9852.4,9773.2,10116.4,215.445,214.79,212.495,218.877,86.6393,84.6746,86.4689,93.5576,219.496,219.112,218.253,216.713,-4.093567251461994,29.133858267716526,-1.773049645390068,14.699792960662528,2.083333333333348,60.65573770491805,-1.1363636363636354,-23.588456712672524,11.87214611872145,4.551920341394022,-1.537870049980783,-34.98349834983499,0.48549727746909355,-0.6678562656327935,-0.7626872982077426,-1.8642995532007434,0.19308872334005134,-1.377942862886472,0.8573476470839392,-6.600746492000653,0.1931698071946597,1.4798373886199645,2.9924999999999997,0.42364489847040093,584500.0,54675.07326344787,8.516666666666667,1.1621557815568446,585.8333333333334,60.13444533010631,63.13333333333333,6.041874082123615,38.36416666666667,12.126872832555451,96.3458225,0.8703475661640507,9866.7,85.9353139387053,213.76933333333332,1.7414617336321572,88.015425,3.193639251878063,218.28766666666664,1.1015329263561746,9.633333333333333,6.5,True
2009-10-31,3.32,522000.0,10.0,583.0,70.6,30.69,98.18285,9976.7,216.509,87.5809,220.501,1036.18994140625,0.0,3.28,3.38,2.77,3.12,554000.0,587000.0,620000.0,480000.0,9.8,9.5,9.0,6.5,609.0,595.0,521.0,736.0,73.5,66.0,65.1,57.6,25.61,25.92,36.5,59.89,97.74571999999999,96.77999,95.49648,97.57042,9927.8,9886.3,9772.5,10034.1,215.861,214.726,212.709,216.995,87.3821,85.6853,85.7903,94.4985,219.92,219.263,218.706,216.788,1.2195121951219523,6.41025641025641,-5.77617328519856,8.749999999999991,2.0408163265306145,53.846153846153854,-4.269293924466333,-20.788043478260864,-3.9455782312925236,22.569444444444443,19.836001561889894,-48.75605276339956,0.44721139708214785,0.6276799874388228,0.4925562561695518,-0.5720493118466008,0.3001931798703783,-0.22396829420033848,0.22750654882408572,-7.320327835891582,0.2641869770825922,1.7127331771131127,3.0091666666666668,0.432948838743902,588000.0,48356.62970434757,8.808333333333334,1.043123224075658,573.0833333333334,37.2765057213787,64.21666666666665,6.124441842223886,35.93083333333333,10.189787631236412,96.39685833333334,0.9618320052023137,9861.916666666666,76.89209479751503,213.7288333333333,1.6635324864100078,87.43895833333333,2.4562246175263054,218.59708333333333,1.1618207855976443,9.799999999999999,6.8,True
2009-11-30,3.35,475000.0,9.9,623.0,67.4,24.51,98.5845,9985.7,217.234,87.9388,220.666,1095.6300048828125,0.0,3.32,3.42,3.11,3.34,522000.0,564000.0,607000.0,529000.0,10.0,9.6,9.4,6.8,583.0,616.0,556.0,626.0,70.6,65.7,68.7,55.3,30.69,26.01,28.92,55.84,98.18285,97.27346,95.84531,96.77334,9976.7,10004.1,9791.6,9885.2,216.509,215.445,213.022,213.153,87.5809,86.6393,84.9436,93.2617,220.501,219.496,218.904,216.947,0.9036144578313365,0.29940119760478723,-9.00383141762452,-10.207939508506614,-1.0000000000000009,45.588235294117666,6.861063464837058,-0.4792332268370614,-4.5325779036827,21.880650994575056,-20.136852394916904,-56.1067335243553,0.40908366379668326,1.8715485070578408,0.09021018974209039,1.0166713875288336,0.3348590589767664,1.9145871744709275,0.40865074462581585,-5.707487639620556,0.0748295926095599,1.714243571010421,3.01,0.43365256306695776,583500.0,56219.53720581592,9.066666666666666,0.8700400548076093,572.8333333333334,36.89748287393524,65.22500000000001,5.485704562355644,33.32,8.498195530389298,96.54778833333332,1.149980557390881,9870.291666666666,84.73211753727068,214.0689166666667,1.93079053326392,86.99538333333334,1.6609922800067989,218.907,1.177561579152076,9.9,7.3,True
2009-12-31,3.54,468000.0,9.9,664.0,72.5,21.68,98.95368,10052.6,217.347,88.2404,220.881,1115.0999755859375,0.0,3.35,3.28,3.54,2.39,475000.0,554000.0,594000.0,533000.0,9.9,9.8,9.5,7.3,623.0,609.0,601.0,554.0,67.4,73.5,70.8,60.1,24.51,25.61,26.35,40.0,98.5845,97.74571999999999,96.29185,96.10251,9985.7,9927.8,9852.4,9801.5,217.234,215.861,214.79,211.398,87.9388,87.3821,84.6746,90.6266,220.666,219.92,219.112,216.925,5.671641791044779,48.11715481171548,-1.473684210526316,-12.195121951219512,0.0,35.616438356164394,6.581059390048161,19.85559566787003,7.566765578635004,20.63227953410982,-11.546307629538966,-45.8,0.3744807753754298,2.9668007630601956,0.6699580399971872,2.5618527776360756,0.052017639964274665,2.8141231232083674,0.34296578984474024,-2.633001789761502,0.0974323185266357,1.8236717759594345,3.105833333333333,0.4106415896515009,578083.3333333334,64105.67743022174,9.283333333333333,0.6965281869037624,582.0,44.64404673748739,66.25833333333334,5.599262667908836,31.793333333333337,8.828215441344254,96.78538583333334,1.3300587533049366,9891.216666666667,96.40096975457328,214.56466666666665,1.946331996970874,86.79653333333333,1.2876223700598421,219.23666666666668,1.1248173454271726,9.933333333333332,7.8,True
2010-01-31,3.67,496000.0,9.8,636.0,74.4,24.62,99.27216,10056.1,217.488,89.1897,220.633,1073.8699951171875,0.0,3.54,3.32,3.38,2.39,468000.0,522000.0,587000.0,629000.0,9.9,10.0,9.5,7.8,664.0,583.0,595.0,545.0,72.5,70.6,66.0,61.2,21.68,30.69,25.92,44.84,98.95368,98.18285,96.77999,95.6155,10052.6,9976.7,9886.3,9847.2,217.347,216.509,214.726,211.933,88.2404,87.5809,85.6853,88.3712,220.881,220.501,219.263,217.346,3.672316384180796,53.55648535564852,5.982905982905984,-21.144674085850557,-1.0101010101010055,25.64102564102566,-4.216867469879515,16.697247706422026,2.6206896551724146,21.568627450980404,13.560885608856088,-45.09366636931311,0.32184755534103715,3.8243381041776825,0.03481686329904754,2.1214152246323836,0.06487322116246474,2.6211113889767157,1.075811079732203,0.9262067279837805,-0.11227765176723414,1.5123351706495702,3.2125,0.3722444211682772,567000.0,65972.44603895937,9.450000000000001,0.5282905536642067,589.5833333333334,45.508157776935235,67.35833333333333,5.807903444810164,30.108333333333334,8.002736842461964,97.0901075,1.4510425256286061,9908.625,106.10332121405112,215.0275833333333,1.9239872641035742,86.86474166666666,1.3957574714164689,219.51058333333333,1.0176674272039683,9.866666666666667,8.3,True
2010-02-28,3.58,488000.0,9.8,650.0,73.6,19.5,99.50831,10093.4,217.281,89.5046,220.731,1104.489990234375,0.0,3.67,3.35,3.42,2.57,496000.0,475000.0,564000.0,652000.0,9.8,9.9,9.6,8.3,636.0,623.0,616.0,558.0,74.4,67.4,65.7,56.3,24.62,24.51,26.01,46.35,99.27216,98.5845,97.27346,95.3459,10056.1,9985.7,10004.1,9824.5,217.488,217.234,215.445,212.705,89.1897,87.9388,86.6393,87.843,220.633,220.666,219.496,217.792,-2.4523160762942697,39.29961089494165,-1.6129032258064502,-25.153374233128833,0.0,18.07228915662651,2.2012578616352307,16.48745519713262,-1.0752688172043112,30.728241563055047,-20.796100731112922,-57.92880258899677,0.23788139595228852,4.365588871676707,0.3709191436043646,2.7370349636113733,-0.09517766497462166,2.151336357866529,0.3530676748548345,1.8915565269856272,0.04441765284430854,1.3494526888039982,3.2966666666666664,0.3249428854243091,553333.3333333334,63711.47082866081,9.575,0.3910940365877098,597.25,47.413318037031424,68.8,4.887646765989382,27.870833333333334,6.695655930029131,97.436975,1.4930873231567787,9931.033333333333,114.76309458494168,215.40891666666667,1.8746516989651334,87.00320833333332,1.5728178114790723,219.7555,0.9149364110861881,9.833333333333334,8.7,True
2010-03-31,3.58,459000.0,9.9,687.0,73.6,17.59,99.66566,10156.0,217.353,90.1356,220.783,1169.4300537109375,0.0,3.58,3.54,3.28,2.6,488000.0,468000.0,554000.0,665000.0,9.8,9.9,9.8,8.7,650.0,664.0,609.0,513.0,73.6,72.5,73.5,57.3,19.5,21.68,25.61,44.14,99.50831,98.95368,97.74571999999999,95.30939000000001,10093.4,10052.6,9927.8,9773.2,217.281,217.347,215.861,212.495,89.5046,88.2404,87.3821,86.4689,220.731,220.881,219.92,218.253,0.0,37.69230769230769,-5.9426229508196755,-30.977443609022558,1.0204081632652962,13.793103448275868,5.692307692307685,33.91812865497077,0.0,28.446771378708547,-9.794871794871796,-60.149524241051196,0.15812749709045448,4.570661925335995,0.6202072641528167,3.9168337903654926,0.03313681361922782,2.2861714393279886,0.7049916987506899,4.240484150949064,0.023558086539732237,1.1592051426555505,3.3783333333333334,0.24796749542606566,536166.6666666666,58421.40537560185,9.675,0.2864357773487392,611.75,45.88746115135344,70.15833333333335,3.4566032547288157,25.65833333333333,5.003796437494191,97.7999975,1.4579375897358824,9962.933333333332,119.98619870098265,215.81375,1.7050560707947922,87.30876666666666,1.799427079698234,219.96633333333332,0.8242372047320732,9.833333333333334,9.0,True
2010-04-30,3.69,449000.0,9.9,637.0,72.2,22.05,99.72921,10182.3,217.403,90.4607,220.822,1186.68994140625,0.0,3.58,3.67,3.32,2.77,459000.0,496000.0,522000.0,620000.0,9.9,9.8,10.0,9.0,687.0,636.0,583.0,521.0,73.6,74.4,70.6,65.1,17.59,24.62,30.69,36.5,99.66566,99.27216,98.18285,95.49648,10156.0,10056.1,9976.7,9772.5,217.353,217.488,216.509,212.709,90.1356,89.1897,87.5809,85.7903,220.783,220.633,220.501,218.706,3.0726256983240274,33.2129963898917,-2.178649237472763,-27.580645161290317,0.0,10.000000000000009,-7.278020378457062,22.26487523992322,-1.90217391304347,10.906298003072212,25.355315520181932,-39.58904109589041,0.06376318583551921,4.432341380540916,0.2589602205592678,4.193399846508061,0.023004053314190642,2.2067707525304403,0.36067879949766013,5.44397210407237,0.017664403509343174,0.9675088932173947,3.455,0.1739644686814916,521916.6666666667,56950.470240427916,9.750000000000002,0.19771421064463224,621.4166666666666,36.235237328465914,70.75,3.1014659290546454,24.454166666666666,3.7355283387624887,98.15272499999999,1.3586112527634735,9997.083333333334,119.17358488044445,216.20491666666666,1.4469241645254298,87.69796666666667,1.940677927629347,220.14266666666666,0.7533947815967496,9.866666666666667,9.4,False
2010-05-31,3.26,458000.0,9.6,575.0,73.6,32.07,99.70831,10210.8,217.29,91.7014,220.962,1089.4100341796875,0.0,3.69,3.58,3.35,3.11,449000.0,488000.0,475000.0,607000.0,9.9,9.8,9.9,9.4,637.0,650.0,623.0,556.0,72.2,73.6,67.4,68.7,22.05,19.5,24.51,28.92,99.72921,99.50831,98.5845,95.84531,10182.3,10093.4,9985.7,9791.6,217.403,217.281,217.234,213.022,90.4607,89.5046,87.9388,84.9436,220.822,220.731,220.666,218.904,-11.65311653116532,4.8231511254019255,2.0044543429844186,-24.54695222405272,-3.0303030303030387,2.127659574468077,-9.733124018838302,3.4172661870503607,1.9390581717451338,7.132459970887917,45.4421768707483,10.892116182572597,-0.020956748780021073,4.030452820278851,0.27989746913761326,4.281220638097949,-0.05197720362644098,2.003548929218568,1.3715348211986056,7.955631736823032,0.06339948012425989,0.9401381427474931,3.4675,0.1507632098840523,509500.0,52805.81923854947,9.766666666666667,0.17232808737083574,623.0,33.422909943610925,71.15833333333333,3.1294665050223127,24.716666666666665,4.163982650678579,98.47464166666667,1.2119175836124556,10032.016666666666,114.8252176396073,216.5605833333333,1.0684715896492971,88.26111666666667,2.046367661284613,220.31416666666667,0.6760651976567161,9.799999999999999,9.5,False
2010-06-30,3.08,464000.0,9.4,587.0,76.0,34.54,99.63864000000001,10231.3,217.199,91.9033,221.194,1030.7099609375,0.0,3.26,3.58,3.54,3.54,458000.0,459000.0,468000.0,594000.0,9.6,9.9,9.9,9.5,575.0,687.0,664.0,601.0,73.6,73.6,72.5,70.8,32.07,17.59,21.68,26.35,99.70831,99.66566,98.95368,96.29185,10210.8,10156.0,10052.6,9852.4,217.29,217.353,217.347,214.79,91.7014,90.1356,88.2404,84.6746,220.962,220.783,220.881,219.112,-5.521472392638027,-12.994350282485879,1.3100436681222627,-21.885521885521886,-2.083333333333326,-1.0526315789473606,2.086956521739136,-2.329450915141429,3.260869565217406,7.344632768361592,7.701902089179913,31.081593927893735,-0.06987381493075429,3.475673174832572,0.20076781447095904,3.845763468799479,-0.041879515854381655,1.1215605940686268,0.22017112061538668,8.537034718794079,0.10499542907829174,0.9501989849939774,3.4291666666666667,0.18520054650092063,498666.6666666667,46898.988811220384,9.758333333333335,0.18809249819891466,621.8333333333334,34.4880304226273,71.59166666666667,3.4217109843763986,25.39916666666667,5.035931724451204,98.75354083333332,1.036299458391442,10063.591666666665,113.024964726547,216.76133333333334,0.9218040940936086,88.86350833333334,1.956613857225768,220.48766666666668,0.6026743931924052,9.633333333333333,9.4,False
2010-07-31,2.85,476000.0,9.4,579.0,67.8,23.5,99.57851,10268.1,217.605,92.2549,221.363,1101.5999755859375,0.0,3.08,3.69,3.67,3.38,464000.0,449000.0,496000.0,587000.0,9.4,9.9,9.8,9.5,587.0,637.0,636.0,595.0,76.0,72.2,74.4,66.0,34.54,22.05,24.62,25.92,99.63864000000001,99.72921,99.27216,96.77999,10231.3,10182.3,10056.1,9886.3,217.199,217.403,217.488,214.726,91.9033,90.4607,89.1897,85.6853,221.194,220.822,220.633,219.263,-7.467532467532467,-15.680473372781057,2.586206896551735,-18.90971039182283,0.0,-1.0526315789473606,-1.3628620102214661,-2.6890756302521024,-10.789473684210527,2.7272727272727337,-31.962941517081646,-9.336419753086423,-0.0603480737994988,2.8916308009537817,0.3596805879995779,3.861909915742001,0.18692535416828804,1.3407784804821077,0.3825760337224038,7.667126099809418,0.07640351908280163,0.9577539302116689,3.385,0.24989088527885858,489416.6666666667,37993.91897116838,9.75,0.20225995873877714,620.5,35.900113952827695,71.74166666666666,3.1856092134161926,25.1975,5.061568432808227,98.98675083333332,0.8499256987358461,10095.408333333333,112.31643171528724,217.00125,0.6892302854435832,89.41097500000001,1.9049124976921463,220.66266666666664,0.5129487539801497,9.466666666666667,9.4,False
2010-08-31,2.54,467000.0,9.5,580.0,68.9,26.05,99.57319,10307.1,217.923,92.5936,221.509,1049.3299560546875,0.0,2.85,3.26,3.58,3.42,476000.0,458000.0,488000.0,564000.0,9.4,9.6,9.8,9.6,579.0,575.0,650.0,616.0,67.8,73.6,73.6,65.7,23.5,32.07,19.5,26.01,99.57851,99.70831,99.50831,97.27346,10268.1,10210.8,10093.4,10004.1,217.605,217.29,217.281,215.445,92.2549,91.7014,89.5046,86.6393,221.363,220.962,220.731,219.496,-10.87719298245614,-25.730994152046783,-1.8907563025210128,-17.19858156028369,1.0638297872340496,-1.041666666666663,0.17271157167531026,-5.844155844155841,1.6224188790560534,4.87062404870624,10.851063829787243,0.15378700499808495,-0.005342518179873856,2.3641906024520987,0.3798171034563369,3.0287582091342635,0.14613634796996067,1.1501775395112546,0.3671349706085847,6.872516283026275,0.06595501506574397,0.9171009950067255,3.311666666666666,0.3483945864659565,481333.3333333333,30203.3512088023,9.741666666666667,0.2108783937951396,617.5,37.76602609860583,72.00833333333333,2.7361081628444435,25.200833333333335,5.062165290095055,99.17839500000001,0.6683715763159201,10120.658333333335,123.43205313995728,217.20775,0.5344006200747994,89.90716666666667,1.8927626131390958,220.83041666666668,0.41688988259460663,9.433333333333334,9.4,False
2010-09-30,2.5,459000.0,9.5,563.0,68.2,23.7,99.63367,10327.1,218.275,92.8533,221.711,1141.199951171875,0.0,2.54,3.08,3.58,3.28,467000.0,464000.0,459000.0,554000.0,9.5,9.4,9.9,9.8,580.0,587.0,687.0,609.0,68.9,76.0,73.6,73.5,26.05,34.54,17.59,25.61,99.57319,99.63864000000001,99.66566,97.74571999999999,10307.1,10231.3,10156.0,9927.8,217.923,217.199,217.353,215.861,92.5936,91.9033,90.1356,87.3821,221.509,221.194,220.783,219.92,-1.5748031496062964,-23.78048780487805,-1.7130620985010725,-17.14801444043321,0.0,-3.0612244897959218,-2.931034482758621,-7.5533661740558316,-1.0159651669085723,-7.210884353741498,-9.021113243762002,-7.458024209293246,0.06073924115517215,1.9314912202805345,0.1940410008634874,4.022039122464194,0.1615249422961318,1.1183122472331775,0.28047294845432447,6.261236569045625,0.09119268291581939,0.8143870498363182,3.2466666666666666,0.42020197163946504,473416.6666666667,20228.055824129107,9.716666666666667,0.22087978356517862,613.6666666666666,40.91084171347299,71.56666666666666,2.896497362279657,25.041666666666668,5.078132858968348,99.33572416666665,0.5019610881414767,10153.933333333332,120.50171883564376,217.40891666666667,0.4243813590249829,90.36310000000002,1.888175909081725,220.97966666666665,0.3803145428226896,9.466666666666667,9.4,False
2010-10-31,2.41,453000.0,9.4,558.0,67.7,21.2,99.74897,10386.4,219.035,92.6033,221.83,1183.260009765625,0.0,2.5,2.85,3.69,3.32,459000.0,476000.0,449000.0,522000.0,9.5,9.4,9.9,10.0,563.0,579.0,637.0,583.0,68.2,67.8,72.2,70.6,23.7,23.5,22.05,30.69,99.63367,99.57851,99.72921,98.18285,10327.1,10268.1,10182.3,9976.7,218.275,217.605,217.403,216.509,92.8533,92.2549,90.4607,87.5809,221.711,221.363,220.822,220.501,-3.599999999999992,-27.409638554216865,-1.3071895424836555,-13.218390804597702,-1.0526315789473606,-5.999999999999995,-0.8880994671403242,-4.288164665523153,-0.7331378299120228,-4.107648725212454,-10.54852320675106,-30.92212447051157,0.11572393147818438,1.5951054588454028,0.5742173504662329,4.106568304148661,0.348184629481163,1.1666951489314625,-0.2692419117037326,5.734583682058547,0.05367347583113968,0.6027183550187942,3.170833333333334,0.4831611501038692,467666.6666666667,14015.14332513543,9.666666666666666,0.21881222058813346,611.5833333333334,43.187663081395435,71.325,3.0984233527268783,24.250833333333333,4.8524735179519425,99.46623416666667,0.357881802160071,10188.075,123.71836142814469,217.61941666666667,0.5463655882920856,90.78163333333333,1.7682325095640248,221.09041666666667,0.4197173200561697,9.466666666666667,9.4,False
2010-11-30,2.62,432000.0,9.8,560.0,71.6,23.54,99.91078,10433.6,219.59,92.6686,222.149,1180.550048828125,0.0,2.41,2.54,3.26,3.35,453000.0,467000.0,458000.0,475000.0,9.4,9.5,9.6,9.9,558.0,580.0,575.0,623.0,67.7,68.9,73.6,67.4,21.2,26.05,32.07,24.51,99.74897,99.57319,99.70831,98.5845,10386.4,10307.1,10210.8,9985.7,219.035,217.923,217.29,217.234,92.6033,92.5936,91.7014,87.9388,221.83,221.509,220.962,220.666,8.713692946058082,-21.791044776119406,-4.635761589403975,-9.052631578947368,4.255319148936176,-1.0101010101010055,0.35842293906809264,-10.1123595505618,5.760709010339715,6.2314540059347,11.037735849056606,-3.957568339453299,0.16221721387199572,1.3453230477407763,0.4544404220904408,4.485414142223365,0.25338416234848005,1.084544776600338,0.07051584554760293,5.378513238752403,0.14380381373122475,0.672056411046551,3.11,0.504056273914653,464083.3333333333,17122.331687713886,9.658333333333333,0.2108783937951425,606.3333333333334,45.44393815636393,71.675,2.841294519308164,24.17,4.855841842564547,99.5767575,0.24908089197629496,10225.4,124.67323836154743,217.81574999999998,0.7719962464640958,91.17578333333334,1.5956702626075545,221.21400000000003,0.4949732774825001,9.566666666666668,9.4,False
2010-12-31,3.15,404000.0,9.3,632.0,74.5,17.75,100.0835,10471.0,220.472,93.5916,222.343,1257.6400146484375,0.0,2.62,2.5,3.08,3.54,432000.0,459000.0,464000.0,468000.0,9.8,9.5,9.4,9.9,560.0,563.0,587.0,664.0,71.6,68.2,76.0,72.5,23.54,23.7,34.54,21.68,99.91078,99.63367,99.63864000000001,98.95368,10433.6,10327.1,10231.3,10052.6,219.59,218.275,217.199,217.347,92.6686,92.8533,91.9033,88.2404,222.149,221.711,221.194,220.881,20.22900763358777,-11.016949152542377,-6.481481481481477,-13.675213675213671,-5.102040816326525,-6.060606060606055,12.857142857142856,-4.81927710843374,4.050279329608952,2.758620689655178,-24.596431605777404,-18.127306273062725,0.17287423839549287,1.1417665315731407,0.3584572918263973,4.162107315520358,0.4016576346828282,1.437793022217937,0.9960223851444905,6.064342410052537,0.08732877483130785,0.6618948664665503,3.0775,0.48606256611861665,458750.0,24267.917466928877,9.608333333333333,0.21933093855173127,603.6666666666666,42.60246116103654,71.84166666666665,2.9506419435072044,23.8425,5.161927273976146,99.67090916666666,0.20105226649533764,10260.266666666666,130.3313562584256,218.0761666666667,1.0693199056481302,91.62171666666666,1.440997629695592,221.3358333333333,0.5784474256227727,9.5,9.3,False
